smiles,Constitutional_indices_MW,Constitutional_indices_AMW,Constitutional_indices_Sv,Constitutional_indices_Se,Constitutional_indices_Sp,Constitutional_indices_Si,Constitutional_indices_Mv,Constitutional_indices_Me,Constitutional_indices_Mp,Constitutional_indices_Mi,Constitutional_indices_nAT,Constitutional_indices_nSK,Constitutional_indices_nBT,Constitutional_indices_nBO,Constitutional_indices_nBM,Constitutional_indices_SCBO,Constitutional_indices_RBN,Constitutional_indices_RBF,Constitutional_indices_nDB,Constitutional_indices_nTB,Constitutional_indices_nAB,Constitutional_indices_nH,Constitutional_indices_nC,Constitutional_indices_nN,Constitutional_indices_nO,Constitutional_indices_nP,Constitutional_indices_nS,Constitutional_indices_nF,Constitutional_indices_nCL,Constitutional_indices_nBR,Constitutional_indices_nI,Constitutional_indices_nB,Constitutional_indices_nHM,Constitutional_indices_nHet,Constitutional_indices_nX,Constitutional_indices_H%,Constitutional_indices_C%,Constitutional_indices_N%,Constitutional_indices_O%,Constitutional_indices_X%,Constitutional_indices_nCsp3,Constitutional_indices_nCsp2,Constitutional_indices_nCsp,Ring_descriptors_nCIC,Ring_descriptors_nCIR,Ring_descriptors_TRS,Ring_descriptors_Rperim,Ring_descriptors_Rbrid,Ring_descriptors_MCD,Ring_descriptors_RFD,Ring_descriptors_RCI,Ring_descriptors_NRS,Ring_descriptors_NNRS,Ring_descriptors_nR03,Ring_descriptors_nR04,Ring_descriptors_nR05,Ring_descriptors_nR06,Ring_descriptors_nR07,Ring_descriptors_nR08,Ring_descriptors_nR09,Ring_descriptors_nR10,Ring_descriptors_nR11,Ring_descriptors_nR12,Ring_descriptors_nBnz,Ring_descriptors_ARR,Ring_descriptors_D/Dtr03,Ring_descriptors_D/Dtr04,Ring_descriptors_D/Dtr05,Ring_descriptors_D/Dtr06,Ring_descriptors_D/Dtr07,Ring_descriptors_D/Dtr08,Ring_descriptors_D/Dtr09,Ring_descriptors_D/Dtr10,Ring_descriptors_D/Dtr11,Ring_descriptors_D/Dtr12,Topological_indices_ZM1,Topological_indices_ZM1V,Topological_indices_ZM1Kup,Topological_indices_ZM1Mad,Topological_indices_ZM1Per,Topological_indices_ZM1MulPer,Topological_indices_ZM2,Topological_indices_ZM2V,Topological_indices_ZM2Kup,Topological_indices_ZM2Mad,Topological_indices_ZM2Per,Topological_indices_ZM2MulPer,Topological_indices_ON0,Topological_indices_ON0V,Topological_indices_ON1,Topological_indices_ON1V,Topological_indices_Qindex,Topological_indices_BBI,Topological_indices_DBI,Topological_indices_SNar,Topological_indices_HNar,Topological_indices_GNar,Topological_indices_Xt,Topological_indices_Dz,Topological_indices_Ram,Topological_indices_BLI,Topological_indices_Pol,Topological_indices_LPRS,Topological_indices_MSD,Topological_indices_SPI,Topological_indices_PJI2,Topological_indices_ECC,Topological_indices_AECC,Topological_indices_DECC,Topological_indices_MDDD,Topological_indices_UNIP,Topological_indices_CENT,Topological_indices_VAR,Topological_indices_ICR,Topological_indices_SMTI,Topological_indices_SMTIV,Topological_indices_GMTI,Topological_indices_GMTIV,Topological_indices_Xu,Topological_indices_CSI,Topological_indices_Wap,Topological_indices_S1K,Topological_indices_S2K,Topological_indices_S3K,Topological_indices_PHI,Topological_indices_PW2,Topological_indices_PW3,Topological_indices_PW4,Topological_indices_PW5,Topological_indices_MAXDN,Topological_indices_MAXDP,Topological_indices_DELS,Topological_indices_TIE,Topological_indices_Psi_i_s,Topological_indices_Psi_i_A,Topological_indices_Psi_i_0,Topological_indices_Psi_i_1,Topological_indices_Psi_i_t,Topological_indices_Psi_i_0d,Topological_indices_Psi_i_1d,Topological_indices_Psi_i_1s,Topological_indices_Psi_e_A,Topological_indices_Psi_e_0,Topological_indices_Psi_e_1,Topological_indices_Psi_e_t,Topological_indices_Psi_e_0d,Topological_indices_Psi_e_1d,Topological_indices_Psi_e_1s,Topological_indices_BAC,Topological_indices_LOC,Functional_group_counts_nCp,Functional_group_counts_nCs,Functional_group_counts_nCt,Functional_group_counts_nCq,Functional_group_counts_nCrs,Functional_group_counts_nCrt,Functional_group_counts_nCrq,Functional_group_counts_nCar,Functional_group_counts_nCbH,Functional_group_counts_nCb-,Functional_group_counts_nCconj,Functional_group_counts_nR=Cp,Functional_group_counts_nR=Cs,Functional_group_counts_nR=Ct,Functional_group_counts_n=C=,Functional_group_counts_nR#CH/X,Functional_group_counts_nR#C-,Functional_group_counts_nROCN,Functional_group_counts_nArOCN,Functional_group_counts_nRNCO,Functional_group_counts_nArNCO,Functional_group_counts_nRSCN,Functional_group_counts_nArSCN,Functional_group_counts_nRNCS,Functional_group_counts_nArNCS,Functional_group_counts_nRCOOH,Functional_group_counts_nArCOOH,Functional_group_counts_nRCOOR,Functional_group_counts_nArCOOR,Functional_group_counts_nRCONH2,Functional_group_counts_nArCONH2,Functional_group_counts_nRCONHR,Functional_group_counts_nArCONHR,Functional_group_counts_nRCONR2,Functional_group_counts_nArCONR2,Functional_group_counts_nROCON,Functional_group_counts_nArOCON,Functional_group_counts_nRCOX,Functional_group_counts_nArCOX,Functional_group_counts_nRCSOH,Functional_group_counts_nArCSOH,Functional_group_counts_nRCSSH,Functional_group_counts_nArCSSH,Functional_group_counts_nRCOSR,Functional_group_counts_nArCOSR,Functional_group_counts_nRCSSR,Functional_group_counts_nArCSSR,Functional_group_counts_nRCHO,Functional_group_counts_nArCHO,Functional_group_counts_nRCO,Functional_group_counts_nArCO,Functional_group_counts_nCONN,Functional_group_counts_nC=O(O)2,Functional_group_counts_nN=C-N<,Functional_group_counts_nC(=N)N2,Functional_group_counts_nRC=N,Functional_group_counts_nArC=N,Functional_group_counts_nRCNO,Functional_group_counts_nArCNO,Functional_group_counts_nRNH2,Functional_group_counts_nArNH2,Functional_group_counts_nRNHR,Functional_group_counts_nArNHR,Functional_group_counts_nRNR2,Functional_group_counts_nArNR2,Functional_group_counts_nN-N,Functional_group_counts_nN=N,Functional_group_counts_nRCN,Functional_group_counts_nArCN,Functional_group_counts_nN+,Functional_group_counts_nNq,Functional_group_counts_nRNHO,Functional_group_counts_nArNHO,Functional_group_counts_nRNNOx,Functional_group_counts_nArNNOx,Functional_group_counts_nRNO,Functional_group_counts_nArNO,Functional_group_counts_nRNO2,Functional_group_counts_nArNO2,Functional_group_counts_nN(CO)2,Functional_group_counts_nC=N-N<,Functional_group_counts_nROH,Functional_group_counts_nArOH,Functional_group_counts_nOHp,Functional_group_counts_nOHs,Functional_group_counts_nOHt,Functional_group_counts_nROR,Functional_group_counts_nArOR,Functional_group_counts_nROX,Functional_group_counts_nArOX,Functional_group_counts_nO(C=O)2,Functional_group_counts_nH2O,Functional_group_counts_nSH,Functional_group_counts_nC=S,Functional_group_counts_nRSR,Functional_group_counts_nRSSR,Functional_group_counts_nSO,Functional_group_counts_nS(=O)2,Functional_group_counts_nSOH,Functional_group_counts_nSOOH,Functional_group_counts_nSO2OH,Functional_group_counts_nSO3OH,Functional_group_counts_nSO2,Functional_group_counts_nSO3,Functional_group_counts_nSO4,Functional_group_counts_nSO2N,Functional_group_counts_nPO3,Functional_group_counts_nPO4,Functional_group_counts_nPR3,Functional_group_counts_nP(=O)O2R,Functional_group_counts_nP(=O)R3/nPR5,Functional_group_counts_nCH2RX,Functional_group_counts_nCHR2X,Functional_group_counts_nCR3X,Functional_group_counts_nR=CHX,Functional_group_counts_nR=CRX,Functional_group_counts_nR#CX,Functional_group_counts_nCHRX2,Functional_group_counts_nCR2X2,Functional_group_counts_nR=CX2,Functional_group_counts_nCRX3,Functional_group_counts_nArX,Functional_group_counts_nCXr,Functional_group_counts_nCXr=,Functional_group_counts_nCconjX,Functional_group_counts_nAziridines,Functional_group_counts_nOxiranes,Functional_group_counts_nThiranes,Functional_group_counts_nAzetidines,Functional_group_counts_nOxetanes,Functional_group_counts_nThioethanes,Functional_group_counts_nBeta-Lactams,Functional_group_counts_nPyrrolidines,Functional_group_counts_nOxolanes,Functional_group_counts_ntH-Thiophenes,Functional_group_counts_nPyrroles,Functional_group_counts_nPyrazoles,Functional_group_counts_nImidazoles,Functional_group_counts_nFuranes,Functional_group_counts_nThiophenes,Functional_group_counts_nOxazoles,Functional_group_counts_nIsoxazoles,Functional_group_counts_nThiazoles,Functional_group_counts_nIsothiazoles,Functional_group_counts_nTriazoles,Functional_group_counts_nPyridines,Functional_group_counts_nPyridazines,Functional_group_counts_nPyrimidines,Functional_group_counts_nPyrazines,Functional_group_counts_n135-Triazines,Functional_group_counts_n124-Triazines,Functional_group_counts_nHDon,Functional_group_counts_nHAcc,Functional_group_counts_nHBonds,Molecular_properties_Uc,Molecular_properties_Ui,Molecular_properties_Hy,Molecular_properties_AMR,Molecular_properties_TPSA(NO),Molecular_properties_TPSA(Tot),Molecular_properties_MLOGP,Molecular_properties_Vx,Molecular_properties_VvdwMG,Molecular_properties_VvdwZAZ,Molecular_properties_BLTF96,Molecular_properties_BLTD48,Molecular_properties_BLTA96
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.39,7.511,21.589,36.331,23.114,40.866,0.6,1.009,0.642,1.135,36,18,36,18,9,24,5,0.139,3,0,6,18,12,2,3,0,1,0,0,0,0,0,1,6,0,50,33.3,5.6,8.3,0,5,7,0,1,1,6,6,0,0.333,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.333,0,0,0,68.005,0,0,0,0,0,0,84,274,296.733,131.01,392.5,303.589,92,264,246.43,146.889,407.3,285.164,10.75,6.75,4.125,2.236,9,24,3.873,10.92,1.674,1.834,0.303,40,5,1.218,23,77.533,5.182,11.168,1,163,9.056,1.401,13.679,53,416,66,2.663,2706,4784,2476,7160,18.395,318,1313,14.839,6.642,4.902,5.476,0.569,0.3,0.142,0.074,4.692,4.815,28.003,54.806,48.417,2.69,12.459,9.697,0.001,0,0,0,8.19,6.917,3.057,0,0,0,0,33,2.367,2,2,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3.322,2.807,0.483,70.27,75.27,83.65,1.439,341.86,143.484,249.22,-2.61,-2.69,-2.67
CCCCNC(=O)OC[C@@](C)(CCC)COC(N)=O,274.41,6.098,24.224,45.116,25.966,51.817,0.538,1.003,0.577,1.151,45,19,44,18,2,20,11,0.25,2,0,0,26,13,2,4,0,0,0,0,0,0,0,0,6,0,57.8,28.9,4.4,8.9,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,248,298.587,94.925,338.16,269.964,83,200,220.717,95.132,310.58,218.844,11.917,8.5,4.625,2.979,5,22,4.69,10.515,1.594,1.739,0.308,43,4,1.127,21,84.725,5.65,13.134,1,179,9.421,1.496,16.77,61,525,74,2.721,3109,5344,2702,7616,19.535,328,842,18.195,10.039,9.734,9.614,0.542,0.271,0.127,0.078,2.477,4.441,24.489,93.245,48.583,2.557,13.238,9.658,0.001,0,0,0,8.057,7.038,2.672,0,0,0,0,67,2.615,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1.585,1.585,1.2,71.807,90.65,90.65,1.026,380.183,159.19,285.34,-2.26,-2.29,-2.26
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,364.46,8.099,28.545,45.869,29.784,50.7,0.634,1.019,0.662,1.127,45,25,46,26,15,35,8,0.174,3,0,12,20,17,2,5,0,1,0,0,0,0,0,1,8,0,44.4,37.8,4.4,11.1,0,4,13,0,2,2,12,12,0,0.48,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,0.462,0,0,0,173.471,0,0,0,0,0,0,124,402,443.597,172.897,579.95,442.848,141,396,388.957,197.029,613.73,425.473,14.25,7.95,5.583,2.647,15,36,4.062,16.296,1.754,1.919,0.248,56,8,1.071,37,118.166,5.377,15.209,0.833,215,8.6,1.168,21.078,76,992,98,2.449,5855,10951,5610,18841,23.74,432,5332,19.25,8.339,5.196,6.421,0.575,0.309,0.16,0.105,5.108,4.978,43.13,76.544,68.417,2.737,17.008,13.561,0,0,0,0,8.237,9.618,4.417,0,0,0,0,49,1.604,1,2,0,0,0,0,0,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,4,3.322,1.815,96.466,118.72,127.1,1.763,438.92,183.262,322.12,-2.89,-2.99,-2.99
CCCCNc1ccc(cc1)C(=O)OCCN(C)C,264.41,6.149,24.267,42.578,26.296,48.983,0.564,0.99,0.612,1.139,43,19,43,19,7,23,9,0.209,1,0,6,24,15,2,2,0,0,0,0,0,0,0,0,4,0,55.8,34.9,4.7,4.7,0,8,7,0,1,1,6,6,0,0.316,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.316,0,0,0,72.041,0,0,0,0,0,0,84,220,249.449,93.004,309.84,235.695,90,200,212.19,98.868,308.48,216.873,10.833,8.367,4.528,2.722,7,23,3.742,12.019,1.754,1.882,0.288,41,4,1.072,22,85.772,6.15,11.101,1,200,10.526,2.028,19.773,68,492,74,2.971,3499,5261,3237,6967,19.826,387,1833,15.835,8.808,6.482,7.341,0.545,0.281,0.131,0.071,1.929,4.737,14.77,39.779,41.5,2.184,13.608,10.095,0.001,0,0,0,7.684,7.031,2.686,0,0,0,0,34,2.288,1,2,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,2.322,-0.301,79.672,41.57,41.57,2.643,375.166,157.134,273.82,-3.64,-3.83,-3.87
CCCCOC(=O)c1ccc(N)cc1,193.27,6.664,17.139,28.942,18.245,32.824,0.591,0.998,0.629,1.132,29,14,29,14,7,18,5,0.172,1,0,6,15,11,1,2,0,0,0,0,0,0,0,0,3,0,51.7,37.9,3.4,6.9,0,4,7,0,1,1,6,6,0,0.429,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.429,0,0,0,49.182,0,0,0,0,0,0,62,178,202.783,68.894,251.54,192.279,67,164,173.936,73.148,251.58,175.675,8,5.25,3.361,1.868,6,17,2.828,8.841,1.75,1.88,0.336,30.5,3,1.021,16,54.431,4.452,7.433,1,106,7.571,1.286,9.143,36,196,40,2.503,1403,2338,1264,3266,14.631,206,752,10.896,5.528,3.619,4.302,0.546,0.296,0.138,0.078,1.946,4.368,14.891,24.235,34,2.429,9.721,7.232,0.005,0.001,0.001,0,7.929,5.153,2.009,0,0.002,0.002,0,15,2.108,1,2,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2.322,0.477,56.159,52.32,52.32,2.378,264.967,111.97,193.62,-3.41,-3.58,-3.61
CCCCOC(=O)c1ccc(O)cc1,194.25,6.937,16.832,28.167,17.693,31.535,0.601,1.006,0.632,1.126,28,14,28,14,7,18,5,0.179,1,0,6,14,11,0,3,0,0,0,0,0,0,0,0,3,0,50,39.3,0,10.7,0,4,7,0,1,1,6,6,0,0.429,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.429,0,0,0,49.182,0,0,0,0,0,0,62,194,225.621,69.971,271.14,210.024,67,172,184.121,73.977,263.94,183.939,8,5.117,3.361,1.835,6,17,2.828,8.841,1.75,1.88,0.336,31,3,1.007,16,54.431,4.452,7.433,1,106,7.571,1.286,9.143,36,196,40,2.503,1403,2478,1264,3666,14.631,206,752,10.896,5.528,3.619,4.302,0.546,0.296,0.138,0.078,2.001,4.327,17.703,26.782,36,2.571,9.63,7.161,0.004,0.001,0.001,0,8.071,5.158,2.033,0,0.002,0.002,0,15,2.108,1,2,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2.322,-0.235,53.153,46.53,46.53,2.378,258.14,109.172,191.41,-3.41,-3.58,-3.61
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,343.52,6.361,31.342,53.447,33.824,61.311,0.58,0.99,0.626,1.135,54,25,55,26,12,32.5,10,0.182,1,0,11,29,20,3,2,0,0,0,0,0,0,0,0,5,0,53.7,37,5.6,3.7,0,10,10,0,2,3,12,10,1,0.4,0.2,1.2,1,0.5,0,0,0,2,0,0,0,1,0,0,1,0.423,0,0,0,137.354,0,0,0,117.513,0,0,118,294,327.094,129.724,426.58,311.788,134,295,310.711,145.338,457.14,311.675,13.5,10.4,6,3.858,12,33,4.123,16.989,1.852,1.973,0.243,53.5,6,1.064,36,121.475,6.328,13.174,1,264,10.56,1.747,26.198,89,1083,109,2.874,6696,9859,6464,13478,24.434,530,6932,19.519,10.246,5.603,7.999,0.546,0.323,0.169,0.09,1.744,5.686,21.194,51.756,52.833,2.113,18.075,13.999,0,0,0,0,7.613,9.287,3.696,0,0,0,0,40,2.222,3,2,0,0,0,0,0,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,3.7,2.907,-0.356,101.622,54.46,54.46,3.282,476.445,198.641,342.78,-4.18,-4.44,-4.51
CCCCOc1ccc(OCCCN2CCOCC2)cc1,293.45,6.114,27.014,47.571,29.267,54.524,0.563,0.991,0.61,1.136,48,21,49,22,6,25,9,0.184,0,0,6,27,17,1,3,0,0,0,0,0,0,0,0,4,0,56.3,35.4,2.1,6.3,0,11,6,0,2,2,12,12,0,0.571,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1,0.273,0,0,0,160.623,0,0,0,0,0,0,96,242,280.852,108.046,339.76,252.353,104,218,234.658,115.911,334.46,230.681,10.5,8.533,5,3.272,9,26,3.082,15.079,2,2.05,0.258,45.5,3,1.096,24,99.783,7.039,6.305,1,256,12.19,2.2,22.83,88,640,90,3.106,5206,7563,5218,10751,21.98,528,4100,16.436,9.903,6.572,7.751,0.535,0.291,0.15,0.082,0.75,2.264,13.651,30.981,40.833,1.944,15.56,12.074,0.002,0,0,0,7.444,7.8,3.041,0,0,0,0,6,1.255,1,3,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.807,2,-0.797,84.817,30.93,30.93,2.022,404.252,169.054,296.49,-3.11,-3.24,-3.25
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.35,10.756,38.701,59.476,44.108,66.796,0.645,0.991,0.735,1.113,60,31,62,33,17,42,11,0.177,1,0,16,29,25,1,3,0,0,0,0,0,2,0,2,6,2,48.3,41.7,1.7,5,3.3,10,15,0,3,4,17,15,1,0.484,0.133,1.133,2,0.667,0,0,1,2,0,0,1,0,0,0,2,0.485,0,0,75.38,197.763,0,0,142.67,0,0,0,156,460,430.149,465.754,654.42,492.278,184,431,424.095,318.334,677.19,455.601,16.833,11.736,7.194,4.267,19,45,4.243,21.383,1.842,1.993,0.216,64.3,10,1.186,50,161.37,7.229,18.142,1,381,12.29,2.087,36.01,132,1702,147,3.127,11997,19350,11976,30272,29.149,792,18978,24.83,11.882,5.959,9.517,0.566,0.346,0.188,0.099,1.651,6.588,25.682,68.252,63.74,2.056,22.579,18.118,0,0,0,0,7.556,11.547,4.733,0,0,0,0,56,1.774,3,3,0,0,0,0,0,14,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4.17,3.322,-0.799,142.939,42.68,42.68,5.106,623.555,258.932,438.09,-5.73,-6.17,-6.34
CCCCn1c(=O)n(C)c2ncn(C)c2c1=O,236.31,7.161,19.676,33.363,20.5,37.903,0.596,1.011,0.621,1.149,33,17,34,18,7,22.5,3,0.088,2,0,5,16,11,4,2,0,0,0,0,0,0,0,0,6,0,48.5,33.3,12.1,6.1,0,6,5,0,2,3,11,9,1,0.529,0.222,1.222,1,0.5,0,0,1,1,0,0,1,0,0,0,0,0.278,0,0,34.664,39.791,0,0,62.476,0,0,0,88,260,298.052,101.67,378,280.544,107,260,279.245,122.947,416.34,280.27,9.833,6.967,3.861,2.142,13,26,2.55,11.156,1.729,1.928,0.299,38,7,0.947,29,68.123,3.935,10.279,1,109,6.412,1.024,9.751,41,259,48,2.184,2001,3431,1853,5079,16.517,223,2517,12.115,4.492,1.844,3.201,0.584,0.37,0.204,0.109,1.963,5.178,22.546,33.82,42.167,2.48,11.831,9.368,0.001,0,0,0,7.98,6.32,2.663,0,0,0,0,29,1.481,1,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2.459,-0.634,63.207,61.82,61.82,1.648,296.661,124.959,214.26,-2.79,-2.89,-2.88
CCCCn1c(C)nc2n(C)c(=O)n(C)c(=O)c12,250.34,6.954,21.203,36.247,22.262,41.318,0.589,1.007,0.618,1.148,36,18,37,19,7,23.5,3,0.081,2,0,5,18,12,4,2,0,0,0,0,0,0,0,0,6,0,50,33.3,11.1,5.6,0,7,5,0,2,3,11,9,1,0.5,0.222,1.222,1,0.5,0,0,1,1,0,0,1,0,0,0,0,0.263,0,0,35.27,42.777,0,0,66.064,0,0,0,94,268,306.052,108.336,392.29,288.593,115,274,293.949,131.28,438.3,294.118,10.667,7.883,4.056,2.358,14,28,2.646,11.561,1.688,1.901,0.294,40,8,0.966,32,73.806,4.074,11.777,0.8,123,6.833,1.074,11.42,43,338,55,2.261,2297,3877,2114,5604,17.371,248,2993,13.09,4.729,1.961,3.439,0.591,0.375,0.201,0.116,2.007,5.187,22.885,36.604,43.833,2.435,12.605,10.002,0.001,0,0,0,7.935,6.694,2.808,0,0,0,0,40,1.455,2,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2.459,-0.654,67.647,61.82,61.82,1.929,320.066,134.552,231.56,-3.03,-3.15,-3.16
